date,product,category,region,base_price,discount_pct,competitor_price,units_sold,revenue,cost,profit
2025-07-17T05:00:56.527Z,Fitness Band,Wearables,East,3500,25,3864.06,11,28875,24858.08,4016.92
2025-12-09T05:00:56.527Z,Fitness Band,Wearables,Central,3500,5,3602.62,7,23275,15516.79,7758.21
2025-01-21T05:00:56.527Z,Power Bank,Accessories,West,2500,15,2436.52,14,29750,21321.85,8428.15
2025-08-14T05:00:56.527Z,Bluetooth Speaker,Electronics,South,4500,10,4040.18,4,16200,12084.83,4115.17
2025-09-11T05:00:56.527Z,Bluetooth Speaker,Electronics,Central,4500,25,5155.55,8,27000,23100.62,3899.38
2025-10-12T05:00:56.527Z,Microwave Oven,Appliances,West,15000,25,12909.38,7,78750,90048.24,-11298.24
2025-08-10T05:00:56.527Z,Headphones,Electronics,South,3000,25,2591.81,8,18000,14867.95,3132.05
2025-07-03T05:00:56.527Z,Mobile,Electronics,East,20000,25,21228.84,8,120000,110593.62,9406.38
2025-06-18T05:00:56.527Z,Mobile,Electronics,East,20000,30,22265.33,6,84000,87814.52,-3814.52
2025-06-24T05:00:56.527Z,Washing Machine,Appliances,South,30000,0,28345.04,3,90000,71868.37,18131.63
2025-12-15T05:00:56.527Z,Premium Mobile,Electronics,South,40000,40,35392.23,5,120000,155046.2,-35046.2
2026-01-04T05:00:56.527Z,Wireless Mouse,Accessories,Central,1200,40,1193.09,18,12960,11342.39,1617.61
2025-08-29T05:00:56.527Z,Smart Glasses,Wearables,East,12000,20,11064.91,15,144000,122729.68,21270.32
2025-07-18T05:00:56.528Z,Wireless Mouse,Accessories,West,1200,10,1093.72,16,17280,9506.57,7773.43
2025-11-09T05:00:56.528Z,Mobile,Electronics,East,20000,40,18340.71,3,36000,42447.59,-6447.59
2025-10-12T05:00:56.528Z,Laptop,Electronics,Central,50000,20,48236.94,4,160000,158893.76,1106.24
2025-12-27T05:00:56.528Z,Mobile,Electronics,West,20000,15,20021.47,3,51000,44187.24,6812.76
2025-07-14T05:00:56.528Z,Fitness Band,Wearables,Central,3500,25,3373.7,8,21000,16591.57,4408.43
2025-01-23T05:00:56.528Z,Microwave Oven,Appliances,South,15000,15,15402.09,8,102000,98994.53,3005.47
2025-05-23T05:00:56.528Z,Tablet,Electronics,West,25000,25,22067.38,3,56250,59768.29,-3518.29
2025-02-22T05:00:56.528Z,Air Conditioner,Appliances,South,42000,25,42446.11,6,189000,223181.85,-34181.85
2025-01-24T05:00:56.528Z,Tablet,Electronics,North,25000,30,26020.72,3,52500,58110,-5610
2025-02-21T05:00:56.528Z,Gaming Laptop,Electronics,West,75000,40,77720.91,4,180000,236747.15,-56747.15
2025-12-06T05:00:56.528Z,Smartwatch,Electronics,Central,8000,40,7780.51,7,33600,37857.98,-4257.98
2025-07-23T05:00:56.528Z,Power Bank,Accessories,West,2500,20,2870.2,19,38000,26739.85,11260.15
2025-08-27T05:00:56.528Z,Headphones,Electronics,West,3000,40,3216.08,8,14400,15189.84,-789.84
2025-07-28T05:00:56.529Z,Smartwatch,Electronics,South,8000,5,8180.62,6,45600,31762.32,13837.68
2025-07-02T05:00:56.529Z,Mobile,Electronics,South,20000,30,18530.01,3,42000,43968.64,-1968.64
2025-08-25T05:00:56.529Z,Wireless Mouse,Accessories,Central,1200,40,1184.52,30,21600,19487.31,2112.69
2025-09-10T05:00:56.529Z,Tablet,Electronics,South,25000,15,26442.43,9,191250,173965.06,17284.94
2026-01-06T05:00:56.529Z,Laptop,Electronics,South,50000,40,57302.06,8,240000,324012.77,-84012.77
2025-09-07T05:00:56.529Z,Washing Machine,Appliances,West,30000,40,30852.45,4,72000,106573.71,-34573.71
2025-04-14T05:00:56.529Z,Tablet,Electronics,East,25000,5,28294.66,3,71250,53224.55,18025.45
2025-05-06T05:00:56.529Z,Smartwatch,Electronics,North,8000,30,7591.11,8,44800,45938.85,-1138.85
2025-04-03T05:00:56.529Z,Premium Mobile,Electronics,West,40000,10,37765.4,7,252000,203324.63,48675.37
2025-10-24T05:00:56.530Z,Gaming Laptop,Electronics,North,75000,0,79194.48,2,150000,117902.7,32097.3
2025-02-13T05:00:56.530Z,Air Conditioner,Appliances,Central,42000,40,44874.1,4,100800,144049.95,-43249.95
2025-08-31T05:00:56.530Z,Washing Machine,Appliances,East,30000,40,32404.82,3,54000,71199.44,-17199.44
2025-08-28T05:00:56.530Z,Power Bank,Accessories,Central,2500,5,2423.55,22,52250,29122.09,23127.91
2025-06-05T05:00:56.530Z,Tablet,Electronics,South,25000,10,28149.56,7,157500,137560.1,19939.9
2025-12-27T05:00:56.530Z,Gaming Laptop,Electronics,East,75000,40,78452.37,1,45000,59715.39,-14715.39
2026-01-11T05:00:56.530Z,Tablet,Electronics,South,25000,10,22857.63,5,112500,90796.31,21703.69
2025-01-20T05:00:56.530Z,Smart Glasses,Wearables,Central,12000,20,12210.83,4,38400,34413.19,3986.81
2025-03-31T05:00:56.530Z,Laptop,Electronics,Central,50000,15,47227.62,9,382500,343389.85,39110.15
2025-12-15T05:00:56.530Z,Fitness Band,Wearables,South,3500,30,3574.85,10,24500,21854.05,2645.95
2025-05-27T05:00:56.530Z,Smartwatch,Electronics,West,8000,20,8313.37,11,70400,56538.71,13861.29
2025-09-12T05:00:56.530Z,Keyboard,Accessories,North,1800,40,1550.77,26,28080,24700.05,3379.95
2025-04-28T05:00:56.530Z,Mobile,Electronics,East,20000,5,22146.4,1,19000,14958.13,4041.87
2025-06-21T05:00:56.530Z,Power Bank,Accessories,Central,2500,0,2854.5,14,35000,20048.79,14951.21
2025-05-09T05:00:56.531Z,Refrigerator,Appliances,South,45000,20,43121.57,5,180000,183921.79,-3921.79
2025-05-18T05:00:56.531Z,Power Bank,Accessories,West,2500,15,2448.21,9,19125,11983.34,7141.66
2025-10-06T05:00:56.531Z,Laptop,Electronics,East,50000,25,44220.08,6,225000,224302.07,697.93
2025-02-20T05:00:56.531Z,Mobile,Electronics,South,20000,25,18156.55,17,255000,244522.65,10477.35
2025-06-27T05:00:56.531Z,Microwave Oven,Appliances,Central,15000,25,15852.01,8,90000,102767.51,-12767.51
2025-11-09T05:00:56.531Z,Premium Mobile,Electronics,East,40000,40,34009.79,8,192000,250511.07,-58511.07
2025-11-04T05:00:56.531Z,Microwave Oven,Appliances,South,15000,10,15115.55,3,40500,34048.15,6451.85
2025-04-22T05:00:56.531Z,Microwave Oven,Appliances,Central,15000,5,15937.38,4,57000,47451.87,9548.13
2025-12-07T05:00:56.531Z,Keyboard,Accessories,South,1800,10,1700.22,8,12960,7559.39,5400.61
2025-10-11T05:00:56.531Z,Gaming Laptop,Electronics,South,75000,0,81161.51,4,300000,225844.07,74155.93
2025-06-27T05:00:56.531Z,Smart Glasses,Wearables,South,12000,15,13275.36,15,153000,137626.16,15373.84
2025-12-19T05:00:56.531Z,Wireless Mouse,Accessories,West,1200,40,1371.61,38,27360,23026.86,4333.14
2025-06-06T05:00:56.531Z,Headphones,Electronics,North,3000,5,3195.95,4,11400,7800.85,3599.15
2025-11-26T05:00:56.531Z,Air Conditioner,Appliances,North,42000,40,41826.28,5,126000,196207.38,-70207.38
2025-03-24T05:00:56.531Z,Wireless Mouse,Accessories,East,1200,30,1048.5,21,17640,12484.68,5155.32
2025-06-30T05:00:56.532Z,Smartwatch,Electronics,Central,8000,30,8941.48,7,39200,36546.81,2653.19
2025-04-06T05:00:56.532Z,Bluetooth Speaker,Electronics,Central,4500,0,4383.54,7,31500,19833.75,11666.25
2025-08-16T05:00:56.532Z,Wireless Mouse,Accessories,Central,1200,15,1363.42,17,17340,10126.69,7213.31
2025-01-21T05:00:56.532Z,Fitness Band,Wearables,West,3500,5,3078.85,3,9975,6066.87,3908.13
2025-06-28T05:00:56.532Z,Tablet,Electronics,Central,25000,15,22602.26,1,21250,20105.25,1144.75
2025-10-10T05:00:56.532Z,Refrigerator,Appliances,East,45000,10,46375.46,4,162000,151126.01,10873.99
2025-05-29T05:00:56.532Z,Keyboard,Accessories,South,1800,10,1597.1,12,19440,11962.96,7477.04
2025-12-10T05:00:56.532Z,Washing Machine,Appliances,South,30000,0,31327.26,10,300000,238604.44,61395.56
2025-07-06T05:00:56.532Z,Smartwatch,Electronics,North,8000,10,8542.54,2,14400,10726.49,3673.51
2025-01-21T05:00:56.532Z,Washing Machine,Appliances,West,30000,5,27842.28,1,28500,23110.41,5389.59
2025-07-21T05:00:56.532Z,Microwave Oven,Appliances,North,15000,10,13793.51,1,13500,11689.34,1810.66
2025-08-16T05:00:56.532Z,Laptop,Electronics,West,50000,15,53546.01,6,255000,241362.31,13637.69
2025-02-04T05:00:56.532Z,Wireless Mouse,Accessories,Central,1200,25,1107.91,11,9900,7292.29,2607.71
2025-05-31T05:00:56.532Z,Washing Machine,Appliances,Central,30000,15,26921.82,5,127500,119473.36,8026.64
2026-01-16T05:00:56.532Z,Keyboard,Accessories,East,1800,0,2059.98,23,41400,22134.2,19265.8
2025-08-30T05:00:56.533Z,Air Conditioner,Appliances,North,42000,25,36057.76,7,220500,258292.02,-37792.02
2025-12-22T05:00:56.533Z,Air Conditioner,Appliances,East,42000,10,38375.26,5,189000,190726.45,-1726.45
2025-09-18T05:00:56.533Z,Premium Mobile,Electronics,Central,40000,40,36797.62,3,72000,85601.39,-13601.39
2025-03-28T05:00:56.533Z,Gaming Laptop,Electronics,West,75000,40,67152.04,2,90000,118028.79,-28028.79
2025-04-02T05:00:56.533Z,Refrigerator,Appliances,South,45000,30,44029.28,3,94500,114423.45,-19923.45
2025-04-20T05:00:56.533Z,Refrigerator,Appliances,South,45000,20,42452.96,2,72000,75363.01,-3363.01
2025-05-11T05:00:56.533Z,Mobile,Electronics,North,20000,0,20196.93,5,100000,70305.03,29694.97
2025-07-15T05:00:56.533Z,Air Conditioner,Appliances,North,42000,20,43825.71,6,201600,207217.69,-5617.69
2025-09-22T05:00:56.533Z,Smart Glasses,Wearables,North,12000,15,11227.05,9,91800,76231.59,15568.41
2025-08-07T05:00:56.533Z,Fitness Band,Wearables,East,3500,30,3271.95,18,44100,38887.12,5212.88
2025-05-13T05:00:56.533Z,Mobile,Electronics,West,20000,30,18502.71,11,154000,150260.28,3739.72
2025-05-23T05:00:56.533Z,Premium Mobile,Electronics,Central,40000,5,34954.97,5,190000,144757.14,45242.86
2025-02-10T05:00:56.533Z,Premium Mobile,Electronics,West,40000,5,39607.74,3,114000,91598.63,22401.37
2025-04-28T05:00:56.533Z,Refrigerator,Appliances,Central,45000,20,47549.89,5,180000,193784.42,-13784.42
2025-07-05T05:00:56.533Z,Bluetooth Speaker,Electronics,North,4500,15,4619.16,8,30600,21893.38,8706.62
2025-02-04T05:00:56.534Z,Washing Machine,Appliances,West,30000,15,26171.6,4,102000,105025.44,-3025.44
2025-02-22T05:00:56.534Z,Premium Mobile,Electronics,Central,40000,25,42000.41,1,30000,30334.52,-334.52
2025-02-04T05:00:56.534Z,Headphones,Electronics,Central,3000,40,2904.32,6,10800,10987.84,-187.84
2025-10-14T05:00:56.534Z,Refrigerator,Appliances,West,45000,20,44366.51,5,180000,189194.05,-9194.05
2025-11-10T05:00:56.534Z,Fitness Band,Wearables,East,3500,10,3302.39,14,44100,30596.92,13503.08
2025-10-23T05:00:56.534Z,Tablet,Electronics,East,25000,25,24343.41,4,75000,72357.67,2642.33
2025-03-02T05:00:56.534Z,Washing Machine,Appliances,East,30000,5,28787.5,3,85500,71553,13947
2025-08-21T05:00:56.534Z,Tablet,Electronics,South,25000,40,22636.27,11,165000,226314.27,-61314.27
2025-07-15T05:00:56.534Z,Smartwatch,Electronics,East,8000,10,9015.23,4,28800,21533.59,7266.41
2025-04-23T05:00:56.534Z,Headphones,Electronics,East,3000,40,2937.84,1,1800,1828.18,-28.18
2025-08-01T05:00:56.534Z,Bluetooth Speaker,Electronics,North,4500,10,4816.92,7,28350,20238.14,8111.86
2025-06-23T05:00:56.534Z,Premium Mobile,Electronics,Central,40000,30,44116.55,2,56000,58628.21,-2628.21
2025-10-23T05:00:56.534Z,Bluetooth Speaker,Electronics,South,4500,20,5000.11,6,21600,18209.54,3390.46
2025-03-02T05:00:56.534Z,Wireless Mouse,Accessories,West,1200,40,1357.8,32,23040,19524.24,3515.76
2025-05-03T05:00:56.535Z,Gaming Laptop,Electronics,South,75000,20,63915.37,7,420000,445158.01,-25158.01
2025-10-27T05:00:56.535Z,Headphones,Electronics,North,3000,5,2772.9,3,8550,5333.6,3216.4
2025-05-29T05:00:56.535Z,Fitness Band,Wearables,North,3500,40,3884.39,11,23100,22122.97,977.03
2025-11-06T05:00:56.535Z,Wireless Mouse,Accessories,North,1200,10,1317.06,26,28080,16529.13,11550.87
2025-05-05T05:00:56.535Z,Bluetooth Speaker,Electronics,North,4500,5,4232.86,4,17100,11134.86,5965.14
2025-06-28T05:00:56.535Z,Tablet,Electronics,South,25000,5,23862.51,7,166250,135521.24,30728.76
2025-07-09T05:00:56.535Z,Tablet,Electronics,West,25000,40,27351.06,10,150000,181488.36,-31488.36
2025-02-20T05:00:56.535Z,Fitness Band,Wearables,South,3500,0,3866.75,14,49000,27230.56,21769.44
2025-09-18T05:00:56.535Z,Power Bank,Accessories,South,2500,25,2863.02,25,46875,34657.79,12217.21
2025-05-09T05:00:56.535Z,Premium Mobile,Electronics,South,40000,25,36082.2,11,330000,318944.14,11055.86
2025-02-22T05:00:56.535Z,Smart Glasses,Wearables,North,12000,40,12061.48,8,57600,65248.95,-7648.95
2025-08-03T05:00:56.535Z,Air Conditioner,Appliances,South,42000,30,40570.66,10,294000,352928.48,-58928.48
2025-07-25T05:00:56.535Z,Refrigerator,Appliances,Central,45000,30,44696.28,7,220500,280558.58,-60058.58
2025-11-17T05:00:56.535Z,Smart Glasses,Wearables,Central,12000,15,11154.17,12,122400,109007.74,13392.26
2025-08-29T05:00:56.535Z,Headphones,Electronics,West,3000,20,2819.65,1,2400,1801.83,598.17
2025-04-05T05:00:56.536Z,Fitness Band,Wearables,East,3500,10,3936.68,11,34650,23083.55,11566.45
2025-11-26T05:00:56.536Z,Gaming Laptop,Electronics,North,75000,20,72965.75,2,120000,116126.25,3873.75
2026-01-02T05:00:56.536Z,Keyboard,Accessories,North,1800,5,1735.3,16,27360,14579.5,12780.5
2025-06-20T05:00:56.536Z,Air Conditioner,Appliances,Central,42000,0,47120.99,1,42000,34445.58,7554.42
2025-04-21T05:00:56.536Z,Microwave Oven,Appliances,Central,15000,20,13962.31,4,48000,47979.7,20.3
2025-02-11T05:00:56.536Z,Bluetooth Speaker,Electronics,West,4500,40,4340.8,10,27000,30962.97,-3962.97
2025-05-04T05:00:56.536Z,Laptop,Electronics,West,50000,15,52785.19,2,85000,78950.34,6049.66
2025-04-28T05:00:56.536Z,Premium Mobile,Electronics,West,40000,25,45019.69,9,270000,278380.65,-8380.65
2025-02-19T05:00:56.536Z,Air Conditioner,Appliances,West,42000,15,45293.66,2,71400,74188.69,-2788.69
2025-02-03T05:00:56.536Z,Smartwatch,Electronics,South,8000,20,8651.37,6,38400,32690.35,5709.65
2025-05-01T05:00:56.536Z,Fitness Band,Wearables,North,3500,25,3723.16,15,39375,29743.47,9631.53
2025-09-22T05:00:56.536Z,Power Bank,Accessories,East,2500,5,2542.22,10,23750,14178,9572
2026-01-12T05:00:56.536Z,Smart Glasses,Wearables,West,12000,40,12245.41,9,64800,73758.2,-8958.2
2026-01-04T05:00:56.536Z,Headphones,Electronics,Central,3000,30,2573.78,9,18900,16416.42,2483.58
2025-05-17T05:00:56.536Z,Power Bank,Accessories,Central,2500,5,2256.62,13,30875,19231.92,11643.08
2025-10-17T05:00:56.537Z,Mobile,Electronics,Central,20000,15,17738.52,7,119000,98348.68,20651.32
2025-10-10T05:00:56.537Z,Smart Glasses,Wearables,East,12000,40,13658.83,14,100800,119958.72,-19158.72
2025-02-10T05:00:56.537Z,Tablet,Electronics,South,25000,0,25131.31,16,400000,315443.37,84556.63
2025-11-22T05:00:56.537Z,Air Conditioner,Appliances,South,42000,25,37452,6,189000,205083.18,-16083.18
2025-03-13T05:00:56.537Z,Laptop,Electronics,South,50000,0,51158.92,7,350000,276240.88,73759.12
2025-09-06T05:00:56.537Z,Mobile,Electronics,Central,20000,0,18224.72,6,120000,87736.61,32263.39
2025-10-20T05:00:56.537Z,Mobile,Electronics,West,20000,15,18365.67,8,136000,108916.96,27083.04
2025-03-09T05:00:56.537Z,Mobile,Electronics,West,20000,10,22081.34,7,126000,103291.16,22708.84
2025-01-25T05:00:56.537Z,Laptop,Electronics,West,50000,15,44019.78,8,340000,321803.88,18196.12
2025-11-19T05:00:56.537Z,Fitness Band,Wearables,Central,3500,10,3848.83,15,47250,31815.95,15434.05
2025-09-28T05:00:56.537Z,Power Bank,Accessories,North,2500,0,2150.37,7,17500,9551.21,7948.79
2025-08-24T05:00:56.537Z,Refrigerator,Appliances,West,45000,15,43879.28,4,153000,162084.96,-9084.96
2025-03-12T05:00:56.537Z,Washing Machine,Appliances,Central,30000,20,28496.45,4,96000,93504.93,2495.07
2025-04-22T05:00:56.537Z,Laptop,Electronics,Central,50000,40,50342.71,8,240000,303355.99,-63355.99
2025-07-04T05:00:56.537Z,Microwave Oven,Appliances,South,15000,25,16819.62,6,67500,75605.49,-8105.49
2025-09-12T05:00:56.537Z,Smart Glasses,Wearables,Central,12000,0,10895.73,8,96000,72322.61,23677.39
2025-06-16T05:00:56.538Z,Smartwatch,Electronics,North,8000,25,8924.6,6,36000,33904.07,2095.93
2025-09-16T05:00:56.538Z,Gaming Laptop,Electronics,East,75000,25,84600.06,6,337500,376827.39,-39327.39
2025-11-16T05:00:56.538Z,Premium Mobile,Electronics,North,40000,15,36833.31,6,204000,176123.17,27876.83
2025-08-17T05:00:56.538Z,Power Bank,Accessories,North,2500,40,2459.38,8,12000,12178.42,-178.42
2025-05-28T05:00:56.538Z,Smart Glasses,Wearables,South,12000,20,11400.46,20,192000,178992.38,13007.62
2025-03-23T05:00:56.538Z,Power Bank,Accessories,Central,2500,30,2504.68,28,49000,41959.14,7040.86
2025-08-11T05:00:56.538Z,Smart Glasses,Wearables,South,12000,5,11204.12,11,125400,89050.73,36349.27
2025-12-26T05:00:56.538Z,Power Bank,Accessories,South,2500,5,2534.11,8,19000,11886.96,7113.04
2025-04-16T05:00:56.538Z,Air Conditioner,Appliances,West,42000,20,46679.53,3,100800,107231.55,-6431.55
2025-06-18T05:00:56.538Z,Tablet,Electronics,South,25000,5,21856.06,8,190000,154371.23,35628.77
2025-08-21T05:00:56.538Z,Keyboard,Accessories,North,1800,10,1814.74,21,34020,20177.29,13842.71
2025-06-11T05:00:56.538Z,Microwave Oven,Appliances,South,15000,40,13062.83,6,54000,68074.62,-14074.62
2025-12-28T05:00:56.538Z,Fitness Band,Wearables,East,3500,10,3782.61,10,31500,21825.99,9674.01
2025-12-25T05:00:56.538Z,Keyboard,Accessories,West,1800,30,1996.09,31,39060,30743.3,8316.7
2025-05-13T05:00:56.538Z,Tablet,Electronics,West,25000,15,28038.68,3,63750,54755.05,8994.95
2025-11-16T05:00:56.539Z,Wireless Mouse,Accessories,South,1200,15,1137.89,27,27540,16454.57,11085.43
2025-02-19T05:00:56.539Z,Premium Mobile,Electronics,East,40000,20,40381.44,3,96000,88745.6,7254.4
2025-06-19T05:00:56.539Z,Headphones,Electronics,West,3000,20,2781.2,5,12000,8984.94,3015.06
2025-09-23T05:00:56.539Z,Refrigerator,Appliances,Central,45000,30,40527.02,2,63000,76141.76,-13141.76
2025-03-06T05:00:56.539Z,Smartwatch,Electronics,North,8000,40,8550.51,7,33600,39120.65,-5520.65
2025-10-08T05:00:56.539Z,Wireless Mouse,Accessories,South,1200,40,1349.38,33,23760,20217.79,3542.21
2025-10-01T05:00:56.539Z,Tablet,Electronics,East,25000,20,25789.15,3,60000,57833.89,2166.11
2025-03-31T05:00:56.539Z,Smart Glasses,Wearables,East,12000,0,13377.39,7,84000,58234.53,25765.47
2025-12-16T05:00:56.539Z,Keyboard,Accessories,South,1800,30,1642.42,10,12600,9227.73,3372.27
2025-10-28T05:00:56.539Z,Wireless Mouse,Accessories,East,1200,5,1182.58,15,17100,9310.07,7789.93
2025-07-06T05:00:56.539Z,Mobile,Electronics,Central,20000,25,18668.42,3,45000,42233.21,2766.79
2025-06-06T05:00:56.539Z,Headphones,Electronics,Central,3000,10,2706.79,5,13500,9027.71,4472.29
2025-09-17T05:00:56.539Z,Microwave Oven,Appliances,North,15000,5,16607.62,6,85500,70968.79,14531.21
2025-04-27T05:00:56.539Z,Headphones,Electronics,South,3000,15,2947.45,9,22950,16826.67,6123.33
2025-07-19T05:00:56.539Z,Laptop,Electronics,West,50000,15,49384.39,7,297500,260585.99,36914.01
2025-01-30T05:00:56.540Z,Keyboard,Accessories,Central,1800,0,1848.12,18,32400,17625.18,14774.82
2025-06-18T05:00:56.540Z,Refrigerator,Appliances,South,45000,40,45098.5,7,189000,258859.96,-69859.96
2025-11-21T05:00:56.540Z,Air Conditioner,Appliances,Central,42000,40,40993.64,5,126000,174045.65,-48045.65
2025-03-28T05:00:56.540Z,Washing Machine,Appliances,North,30000,40,28850.86,1,18000,25749.59,-7749.59
2025-10-25T05:00:56.540Z,Washing Machine,Appliances,North,30000,20,33344.13,1,24000,26284.97,-2284.97
2025-08-15T05:00:56.540Z,Gaming Laptop,Electronics,Central,75000,5,79263.52,6,427500,361478.33,66021.67
2025-11-21T05:00:56.540Z,Keyboard,Accessories,East,1800,5,1832.8,22,37620,20219.78,17400.22
2025-04-14T05:00:56.540Z,Bluetooth Speaker,Electronics,East,4500,30,5073.82,1,3150,2752.49,397.51
2025-06-26T05:00:56.540Z,Premium Mobile,Electronics,West,40000,5,44288.02,3,114000,86999.71,27000.29
2025-07-28T05:00:56.540Z,Air Conditioner,Appliances,East,42000,0,45007.14,5,210000,174109.21,35890.79
2025-11-13T05:00:56.540Z,Premium Mobile,Electronics,Central,40000,40,36600.78,5,120000,151703.15,-31703.15
2025-07-21T05:00:56.540Z,Refrigerator,Appliances,Central,45000,0,49909.88,2,90000,78066.3,11933.7
2025-12-17T05:00:56.540Z,Refrigerator,Appliances,North,45000,25,46564.22,7,236250,280963.51,-44713.51
2025-02-14T05:00:56.540Z,Smart Glasses,Wearables,North,12000,25,11389.95,6,54000,53742.23,257.77
2025-04-21T05:00:56.540Z,Mobile,Electronics,Central,20000,15,22292.64,3,51000,41490.14,9509.86
2025-12-24T05:00:56.540Z,Gaming Laptop,Electronics,Central,75000,30,83067.83,3,157500,171333.77,-13833.77
2025-12-24T05:00:56.541Z,Microwave Oven,Appliances,South,15000,5,13059.94,1,14250,11965.09,2284.91
2025-04-10T05:00:56.541Z,Wireless Mouse,Accessories,North,1200,5,1135.24,16,18240,10048.98,8191.02
2025-10-01T05:00:56.541Z,Microwave Oven,Appliances,Central,15000,40,14750.38,3,27000,37145.96,-10145.96
2025-03-27T05:00:56.541Z,Microwave Oven,Appliances,East,15000,25,13930.91,7,78750,82340.17,-3590.17
2025-06-20T05:00:56.541Z,Laptop,Electronics,West,50000,0,51967.79,8,400000,310528.47,89471.53
2025-04-07T05:00:56.541Z,Tablet,Electronics,West,25000,20,21640.81,7,140000,131712.39,8287.61
2025-08-18T05:00:56.541Z,Tablet,Electronics,East,25000,5,26028.22,2,47500,39461.01,8038.99
2025-10-13T05:00:56.541Z,Refrigerator,Appliances,North,45000,0,45488.11,5,225000,198210.93,26789.07
2025-01-19T05:00:56.541Z,Air Conditioner,Appliances,East,42000,5,43881.3,5,199500,192130.19,7369.81
2025-10-11T05:00:56.541Z,Microwave Oven,Appliances,West,15000,30,16038.45,8,84000,92250.3,-8250.3
2025-12-24T05:00:56.541Z,Air Conditioner,Appliances,Central,42000,20,40625.32,7,235200,262476.29,-27276.29
2025-05-24T05:00:56.541Z,Headphones,Electronics,South,3000,40,2586.7,6,10800,11538.77,-738.77
2025-04-27T05:00:56.541Z,Washing Machine,Appliances,South,30000,0,33636.8,5,150000,132115.92,17884.08
2025-02-05T05:00:56.541Z,Power Bank,Accessories,North,2500,20,2403.69,15,30000,20488.57,9511.43
2025-05-10T05:00:56.541Z,Laptop,Electronics,North,50000,25,55188.22,8,300000,310715.48,-10715.48
2025-12-15T05:00:56.542Z,Tablet,Electronics,West,25000,15,26249.01,12,255000,240098.87,14901.13
2025-04-21T05:00:56.542Z,Bluetooth Speaker,Electronics,West,4500,15,5010.69,2,7650,5494.63,2155.37
2025-02-18T05:00:56.542Z,Smart Glasses,Wearables,South,12000,5,12433.69,8,91200,69242.02,21957.98
2025-03-02T05:00:56.542Z,Tablet,Electronics,East,25000,20,23878.05,13,260000,236397.11,23602.89
2025-08-19T05:00:56.542Z,Refrigerator,Appliances,North,45000,15,38769.83,5,191250,193638.96,-2388.96
2025-09-22T05:00:56.542Z,Power Bank,Accessories,Central,2500,20,2171.76,13,26000,17258.93,8741.07
2025-12-09T05:00:56.542Z,Refrigerator,Appliances,East,45000,25,42531.79,2,67500,79362.52,-11862.52
2025-05-07T05:00:56.542Z,Headphones,Electronics,West,3000,30,2685.09,5,10500,9326.8,1173.2
2025-03-27T05:00:56.542Z,Laptop,Electronics,West,50000,10,42952.15,3,135000,114781.86,20218.14
2025-05-18T05:00:56.542Z,Washing Machine,Appliances,East,30000,30,31082.48,3,63000,75843.91,-12843.91
2025-11-21T05:00:56.542Z,Keyboard,Accessories,East,1800,25,1700.04,22,29700,22607.16,7092.84
2025-09-10T05:00:56.542Z,Keyboard,Accessories,West,1800,5,1554.61,33,56430,32664.85,23765.15
2025-09-29T05:00:56.542Z,Keyboard,Accessories,South,1800,25,1853.85,14,18900,13379.34,5520.66
2025-03-08T05:00:56.542Z,Wireless Mouse,Accessories,South,1200,15,1321.23,29,29580,18871.78,10708.22
2026-01-04T05:00:56.542Z,Refrigerator,Appliances,South,45000,30,41461.75,6,189000,218671.49,-29671.49
2025-10-08T05:00:56.543Z,Air Conditioner,Appliances,East,42000,5,37487.49,4,159600,138620.92,20979.08
2025-10-15T05:00:56.543Z,Wireless Mouse,Accessories,Central,1200,25,1163.27,38,34200,24106.84,10093.16
2025-08-25T05:00:56.543Z,Gaming Laptop,Electronics,Central,75000,5,81210.08,5,356250,283098.48,73151.52
2025-04-03T05:00:56.543Z,Refrigerator,Appliances,North,45000,40,41302.7,2,54000,78757.07,-24757.07
2025-07-08T05:00:56.543Z,Premium Mobile,Electronics,Central,40000,5,38552.87,4,152000,110159.76,41840.24
2025-12-26T05:00:56.543Z,Laptop,Electronics,Central,50000,40,54717.69,1,30000,40539.69,-10539.69
2025-06-27T05:00:56.543Z,Tablet,Electronics,East,25000,0,25784.36,3,75000,58146.14,16853.86
2025-01-24T05:00:56.543Z,Keyboard,Accessories,Central,1800,25,1666.61,6,8100,6092.43,2007.57
2025-03-06T05:00:56.543Z,Wireless Mouse,Accessories,Central,1200,40,1062.26,20,14400,11837.09,2562.91
2025-03-25T05:00:56.543Z,Tablet,Electronics,Central,25000,5,26329.4,3,71250,60914.98,10335.02
2025-09-23T05:00:56.543Z,Air Conditioner,Appliances,Central,42000,0,47535.33,2,84000,67746.88,16253.12
2025-07-15T05:00:56.543Z,Keyboard,Accessories,East,1800,10,1610.58,9,14580,8163.56,6416.44
2025-09-12T05:00:56.543Z,Wireless Mouse,Accessories,East,1200,20,1120.29,11,10560,6969.25,3590.75
2025-04-24T05:00:56.543Z,Smartwatch,Electronics,Central,8000,40,8114.96,6,28800,31418.11,-2618.11
2025-02-19T05:00:56.543Z,Mobile,Electronics,South,20000,20,19021.19,2,32000,27562.34,4437.66
2025-06-27T05:00:56.543Z,Smart Glasses,Wearables,South,12000,30,12906.44,15,126000,123951.26,2048.74
2025-04-01T05:00:56.544Z,Bluetooth Speaker,Electronics,West,4500,15,4555.63,2,7650,6129.21,1520.79
